sex,group_age,race,charlson,visits,in_group,svi_group,vax_status,year,PCR_results,count
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,6
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,57
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,15
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,95
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,19
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,11
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,69
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,44
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,7
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,128
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,126
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,16
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,328
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,17
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,178
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,46
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,139
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,8
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,97
MALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,18
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,6
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Full Primary Series,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,6
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2021,Negative,6
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2022,Negative,8
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,9
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,7
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,11
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Positive,<5
